service_id,physical_location,type,name,start_time,end_time
50244,B 5th Floor,DRYER,dryer,1780341958,2026-06-01T20:03:50.290140
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780341129,2026-06-01T20:11:52.788541
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780344876,2026-06-01T20:15:54.106042
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780344901,2026-06-01T20:17:54.643565
50274,B 2nd Floor,DRYER,dryer,1780345130,2026-06-01T20:19:55.292025
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780342714,2026-06-01T20:20:55.638614
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780341136,2026-06-01T20:21:55.976061
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780341167,2026-06-01T20:21:55.976061
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780342745,2026-06-01T20:23:56.569091
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780345223,2026-06-01T20:25:57.179540
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1780343406,2026-06-01T20:27:57.879850
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780343336,2026-06-01T20:39:01.603543
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1780343053,2026-06-01T20:43:03.369800
50286,A 5th Floor,DRYER,dryer,1780342204,2026-06-01T20:45:04.139930
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780345054,2026-06-01T20:55:07.445020
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780343859,2026-06-01T20:56:07.819103
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780345736,2026-06-01T21:19:15.006071
50274,B 2nd Floor,DRYER,dryer,1780345141,2026-06-01T21:23:16.248549
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780345699,2026-06-01T21:28:17.998829
46874,A 2nd Floor,DRYER,dryer,1780346671,2026-06-01T22:05:29.140022
50244,B 5th Floor,DRYER,dryer,1780345949,2026-06-01T22:10:30.723211
50274,B 2nd Floor,DRYER,dryer,1780351763,2026-06-01T22:10:30.723211
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780351820,2026-06-01T22:11:30.996551
46826,B 10th Floor,DRYER,dryer,1780345229,2026-06-01T22:17:32.793537
50286,A 5th Floor,DRYER,dryer,1780347522,2026-06-01T22:19:33.382551
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780351847,2026-06-01T23:11:48.836620
50274,B 2nd Floor,DRYER,dryer,1780351773,2026-06-01T23:23:52.269554
50286,A 5th Floor,DRYER,dryer,1780375824,2026-06-02T04:51:30.238950
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780380272,2026-06-02T06:05:51.938557
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780379545,2026-06-02T06:45:04.940584
50286,A 5th Floor,DRYER,dryer,1780375832,2026-06-02T06:52:07.240561
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780380341,2026-06-02T07:07:12.075804
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780385997,2026-06-02T07:41:22.566296
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780383828,2026-06-02T07:54:26.574553
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780384265,2026-06-02T08:00:28.408996
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780387448,2026-06-02T08:05:30.097954
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780387457,2026-06-02T08:05:30.097954
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780386024,2026-06-02T08:41:41.362420
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780386370,2026-06-02T08:45:42.808768
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780386658,2026-06-02T08:47:43.381547
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780387475,2026-06-02T08:52:45.136547
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780387489,2026-06-02T08:58:46.934983
50286,A 5th Floor,DRYER,dryer,1780390079,2026-06-02T09:35:59.038231
46874,A 2nd Floor,DRYER,dryer,1780390696,2026-06-02T09:36:59.312771
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780393965,2026-06-02T09:54:05.460551
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780394573,2026-06-02T10:04:08.676526
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780394600,2026-06-02T10:11:10.790596
50286,A 5th Floor,DRYER,dryer,1780393612,2026-06-02T10:35:18.642430
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780396450,2026-06-02T10:35:18.642430
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780393991,2026-06-02T10:45:21.819571
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780394007,2026-06-02T10:52:24.002361
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780394855,2026-06-02T10:57:25.486552
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780395402,2026-06-02T10:57:25.486552
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780395118,2026-06-02T11:11:29.760902
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780396487,2026-06-02T11:14:30.738552
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780396452,2026-06-02T11:34:37.118248
50274,B 2nd Floor,DRYER,dryer,1780399347,2026-06-02T11:40:38.949971
50244,B 5th Floor,DRYER,dryer,1780399214,2026-06-02T11:41:39.236377
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780398314,2026-06-02T11:52:42.690061
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780402908,2026-06-02T12:22:52.843381
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780400372,2026-06-02T12:42:59.369549
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780402537,2026-06-02T12:56:04.101413
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780402507,2026-06-02T12:58:04.721068
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780402952,2026-06-02T13:01:05.729549
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780402968,2026-06-02T13:02:06.049717
50286,A 5th Floor,DRYER,dryer,1780400798,2026-06-02T13:20:12.248914
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780402931,2026-06-02T13:22:13.021286
50244,B 5th Floor,DRYER,dryer,1780406894,2026-06-02T13:29:15.518379
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780408519,2026-06-02T13:56:24.479552
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780408744,2026-06-02T14:00:25.703677
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780409606,2026-06-02T14:14:30.220139
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780408390,2026-06-02T14:15:30.531175
50244,B 5th Floor,DRYER,dryer,1780406904,2026-06-02T14:18:31.535017
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780407556,2026-06-02T14:39:38.386547
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780408772,2026-06-02T14:41:39.080162
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780409741,2026-06-02T14:53:42.949170
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780408528,2026-06-02T14:57:44.229111
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780409617,2026-06-02T15:03:46.221039
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780409703,2026-06-02T15:13:49.350710
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780413289,2026-06-02T15:15:50.091317
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780410252,2026-06-02T15:16:50.383536
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780410607,2026-06-02T15:18:51.212551
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780413887,2026-06-02T15:25:53.552024
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780410634,2026-06-02T15:30:55.135547
46856,A 10th Floor,DRYER,dryer,1780412428,2026-06-02T15:34:56.445105
46874,A 2nd Floor,DRYER,dryer,1780412317,2026-06-02T15:56:04.193536
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780413299,2026-06-02T15:57:04.490550
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780413821,2026-06-02T16:03:06.640552
50286,A 5th Floor,DRYER,dryer,1780411535,2026-06-02T16:12:09.534625
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780413898,2026-06-02T16:12:09.534625
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780416683,2026-06-02T16:14:10.137942
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780414895,2026-06-02T16:18:11.552541
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780417420,2026-06-02T16:25:13.991813
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1780414571,2026-06-02T16:31:15.988681
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1780414647,2026-06-02T16:35:17.426456
46856,A 10th Floor,DRYER,dryer,1780416872,2026-06-02T16:43:19.947554
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780415212,2026-06-02T16:46:20.976203
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780418890,2026-06-02T16:49:21.984662
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780418935,2026-06-02T16:50:22.533220
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780419378,2026-06-02T16:57:24.848466
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780417121,2026-06-02T17:06:27.611318
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780417444,2026-06-02T17:06:27.611318
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780417413,2026-06-02T17:07:28.043157
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780417475,2026-06-02T17:08:28.331545
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780417487,2026-06-02T17:13:29.906566
46874,A 2nd Floor,DRYER,dryer,1780419056,2026-06-02T17:14:30.271547
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780416703,2026-06-02T17:16:30.875581
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780416839,2026-06-02T17:20:32.128089
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780418978,2026-06-02T17:28:35.093905
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780418948,2026-06-02T17:29:35.367526
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780421360,2026-06-02T17:30:35.758561
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780419406,2026-06-02T17:34:36.961345
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780419733,2026-06-02T17:45:40.588365
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780422966,2026-06-02T18:17:51.015554
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780422241,2026-06-02T18:22:52.521863
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780421785,2026-06-02T18:23:52.909371
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780421389,2026-06-02T18:29:55.019459
50286,A 5th Floor,DRYER,dryer,1780419066,2026-06-02T18:35:56.930820
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780422778,2026-06-02T18:42:59.275350
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780424172,2026-06-02T19:08:09.098552
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780424463,2026-06-02T19:11:09.983320
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780430240,2026-06-02T19:58:26.210539
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780427626,2026-06-02T20:14:31.728123
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780427648,2026-06-02T20:14:31.728123
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780428818,2026-06-02T20:25:35.481539
50286,A 5th Floor,DRYER,dryer,1780426222,2026-06-02T20:26:35.862050
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780430249,2026-06-02T20:37:39.281537
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780432236,2026-06-02T21:20:52.983567
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780435370,2026-06-02T21:23:53.971671
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780433319,2026-06-02T21:49:02.347820
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780434436,2026-06-02T21:56:04.896521
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780435379,2026-06-02T22:03:07.205190
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780435410,2026-06-02T22:04:07.550290
46856,A 10th Floor,DRYER,dryer,1780438123,2026-06-02T22:45:20.174558
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780440681,2026-06-02T22:52:22.354347
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780438944,2026-06-02T23:05:26.208722
50244,B 5th Floor,DRYER,dryer,1780438857,2026-06-02T23:21:31.079849
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780440722,2026-06-02T23:49:39.557228
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780440690,2026-06-02T23:54:41.011195
50286,A 5th Floor,DRYER,dryer,1780444768,2026-06-03T01:46:15.138562
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780451887,2026-06-03T01:59:19.130538
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780451905,2026-06-03T03:22:42.978885
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780466484,2026-06-03T06:02:30.350551
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780466493,2026-06-03T06:45:42.026924
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780467190,2026-06-03T06:56:45.435142
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780467912,2026-06-03T07:20:52.865577
50286,A 5th Floor,DRYER,dryer,1780469179,2026-06-03T07:32:56.490564
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780472151,2026-06-03T07:36:57.654038
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780472277,2026-06-03T07:38:58.299535
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780472303,2026-06-03T07:39:58.608541
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780472344,2026-06-03T08:25:13.968425
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780472178,2026-06-03T08:28:15.088565
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780472286,2026-06-03T08:28:15.088565
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780472313,2026-06-03T08:29:15.399557
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780477945,2026-06-03T09:13:30.207411
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780477960,2026-06-03T09:14:30.553784
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780479871,2026-06-03T09:45:40.559538
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780476724,2026-06-03T09:48:41.544130
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780477985,2026-06-03T09:49:41.842592
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780477974,2026-06-03T09:53:43.076929
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780478019,2026-06-03T10:05:46.757558
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780477990,2026-06-03T10:16:50.051549
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780481848,2026-06-03T10:18:50.687535
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780479898,2026-06-03T10:25:52.868622
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780479912,2026-06-03T10:25:52.868622
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780480135,2026-06-03T10:31:54.694088
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780480997,2026-06-03T10:46:59.463506
46874,A 2nd Floor,DRYER,dryer,1780480293,2026-06-03T10:58:03.799259
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780481075,2026-06-03T11:05:06.241567
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780481249,2026-06-03T11:06:06.699343
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780481876,2026-06-03T11:18:10.781184
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780482016,2026-06-03T11:24:12.692200
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780486068,2026-06-03T11:29:14.290401
50286,A 5th Floor,DRYER,dryer,1780486196,2026-06-03T11:31:14.962347
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780486615,2026-06-03T11:38:17.343956
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780487239,2026-06-03T11:48:20.545071
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780485364,2026-06-03T11:53:22.139719
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780485827,2026-06-03T12:03:25.289154
50244,B 5th Floor,DRYER,dryer,1780485398,2026-06-03T12:07:26.527647
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780486009,2026-06-03T12:16:29.187673
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780486096,2026-06-03T12:17:29.486713
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780489168,2026-06-03T12:20:30.422704
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780487279,2026-06-03T12:25:32.005550
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780487249,2026-06-03T12:30:33.811817
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780486608,2026-06-03T12:35:35.599121
50286,A 5th Floor,DRYER,dryer,1780486223,2026-06-03T12:36:35.953881
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780486637,2026-06-03T12:37:36.269710
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780490540,2026-06-03T12:43:38.257618
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780487755,2026-06-03T12:49:40.264217
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780491937,2026-06-03T13:06:45.937544
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780489207,2026-06-03T13:12:48.132560
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780489179,2026-06-03T13:20:51.140099
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780488687,2026-06-03T13:21:51.411534
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780490412,2026-06-03T13:38:57.081844
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780490430,2026-06-03T13:39:57.370365
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780491625,2026-06-03T13:41:58.039947
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780491947,2026-06-03T13:49:00.472898
50286,A 5th Floor,DRYER,dryer,1780491882,2026-06-03T13:51:01.210964
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780493750,2026-06-03T14:14:10.103847
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780496212,2026-06-03T14:18:11.511947
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780496522,2026-06-03T14:23:13.102536
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780496529,2026-06-03T14:23:13.102536
50244,B 5th Floor,DRYER,dryer,1780493199,2026-06-03T14:43:19.889253
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780496551,2026-06-03T15:02:26.550846
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780496581,2026-06-03T15:02:26.550846
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780496520,2026-06-03T15:08:28.514240
50286,A 5th Floor,DRYER,dryer,1780494777,2026-06-03T15:18:32.116400
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780496240,2026-06-03T15:20:32.984555
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780500147,2026-06-03T15:24:34.435849
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780500216,2026-06-03T15:25:34.838538
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780490567,2026-06-03T15:44:41.085324
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780498091,2026-06-03T15:47:42.033552
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780498784,2026-06-03T15:59:46.169464
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780502317,2026-06-03T15:59:46.169464
46856,A 10th Floor,DRYER,dryer,1780499645,2026-06-03T16:00:46.525550
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1780499321,2026-06-03T16:10:49.792426
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780500248,2026-06-03T16:18:52.338357
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780503522,2026-06-03T16:19:52.650805
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780503587,2026-06-03T16:20:53.199164
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780500346,2026-06-03T16:24:54.547928
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780504193,2026-06-03T16:30:56.421430
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780500909,2026-06-03T16:32:57.143745
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780502355,2026-06-03T16:59:07.286504
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780502471,2026-06-03T17:04:09.369242
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780506235,2026-06-03T17:05:09.662585
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780502867,2026-06-03T17:07:10.314214
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780503533,2026-06-03T17:09:10.950064
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780504203,2026-06-03T17:10:11.259228
46856,A 10th Floor,DRYER,dryer,1780504234,2026-06-03T17:11:11.554546
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780502327,2026-06-03T17:13:12.250847
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780506788,2026-06-03T17:14:12.529531
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780504065,2026-06-03T17:16:13.123781
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780507508,2026-06-03T17:26:16.661250
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780506265,2026-06-03T17:53:25.900546
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780506235,2026-06-03T17:54:26.205725
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780506388,2026-06-03T17:54:26.205725
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780506789,2026-06-03T18:03:29.463622
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780506820,2026-06-03T18:09:31.482362
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780502196,2026-06-03T18:30:38.334664
50244,B 5th Floor,DRYER,dryer,1780509785,2026-06-03T19:01:48.118158
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780513482,2026-06-03T19:05:49.417183
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780510201,2026-06-03T19:09:50.934466
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780510231,2026-06-03T19:12:51.769896
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780511254,2026-06-03T19:17:53.481292
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780503614,2026-06-03T19:22:55.239560
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780514813,2026-06-03T19:27:56.924006
46824,B 10th Floor,WASHING_MACHINE,washing machine,1780510807,2026-06-03T19:29:57.642150
46826,B 10th Floor,DRYER,dryer,1780504195,2026-06-03T19:32:58.618563
50274,B 2nd Floor,DRYER,dryer,1780510283,2026-06-03T19:32:58.618563
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780513542,2026-06-03T19:43:02.111219
50271,B 2nd Floor,WASHING_MACHINE,washing machine,1780512515,2026-06-03T19:48:04.011557
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780513511,2026-06-03T20:04:09.725592
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780507517,2026-06-03T20:12:12.226542
46855,A 10th Floor,WASHING_MACHINE,washing machine,1780515568,2026-06-03T20:20:15.111419
46875,A 2nd Floor,WASHING_MACHINE,washing machine,1780515098,2026-06-03T20:21:15.492872
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780515289,2026-06-03T20:24:16.397308
50244,B 5th Floor,DRYER,dryer,1780514810,2026-06-03T20:25:16.714558
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780514840,2026-06-03T20:25:16.714558
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1780515111,2026-06-03T20:35:20.170110
50274,B 2nd Floor,DRYER,dryer,1780519615,2026-06-03T20:48:24.443121
50274,B 2nd Floor,DRYER,dryer,1780519686,2026-06-03T21:08:30.801606
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780521490,2026-06-03T21:19:34.222747
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780521514,2026-06-03T21:20:34.554132
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780519011,2026-06-03T21:26:36.462412
50244,B 5th Floor,DRYER,dryer,1780519790,2026-06-03T21:43:41.517670
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780521546,2026-06-03T22:09:49.367737
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780521575,2026-06-03T22:11:50.012757
46854,A 10th Floor,WASHING_MACHINE,washing machine,1780524850,2026-06-03T23:04:06.667103
46871,A 2nd Floor,WASHING_MACHINE,washing machine,1780525892,2026-06-03T23:22:12.168309
50285,A 5th Floor,WASHING_MACHINE,washing machine,1780526555,2026-06-03T23:33:15.294173
50286,A 5th Floor,DRYER,dryer,1780526740,2026-06-03T23:49:20.446552
50286,A 5th Floor,DRYER,dryer,1780531795,2026-06-04T01:00:41.132224
46826,B 10th Floor,DRYER,dryer,1780524060,2026-06-04T01:03:42.044477
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780552555,2026-06-04T05:57:09.655015
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780552603,2026-06-04T05:58:09.928406
50273,B 2nd Floor,WASHING_MACHINE,washing machine,1780550745,2026-06-04T06:05:12.070555
50272,B 2nd Floor,WASHING_MACHINE,washing machine,1780550716,2026-06-04T06:21:17.287564
50274,B 2nd Floor,DRYER,dryer,1780554128,2026-06-04T06:23:17.904449
46853,A 10th Floor,WASHING_MACHINE,washing machine,1780552630,2026-06-04T06:34:21.239141
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780554861,2026-06-04T06:35:21.616596
50283,A 5th Floor,WASHING_MACHINE,washing machine,1780552581,2026-06-04T06:56:28.088581
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780554871,2026-06-04T07:26:37.802715
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780555874,2026-06-04T07:29:38.682963
50274,B 2nd Floor,DRYER,dryer,1780554139,2026-06-04T07:33:39.920978
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780560101,2026-06-04T08:02:49.245915
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780560763,2026-06-04T08:13:52.645552
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1780561953,2026-06-04T08:33:59.284553
50241,B 5th Floor,WASHING_MACHINE,washing machine,1780560031,2026-06-04T08:42:02.304341
46825,B 10th Floor,WASHING_MACHINE,washing machine,1780560111,2026-06-04T09:00:08.719339
46823,B 10th Floor,WASHING_MACHINE,washing machine,1780560773,2026-06-04T09:01:09.159019
50244,B 5th Floor,DRYER,dryer,1780562564,2026-06-04T09:09:11.877554
46873,A 2nd Floor,WASHING_MACHINE,washing machine,1780561982,2026-06-04T09:17:14.451576
50284,A 5th Floor,WASHING_MACHINE,washing machine,1780562386,2026-06-04T09:30:18.842555
50242,B 5th Floor,WASHING_MACHINE,washing machine,1780562026,2026-06-04T09:36:20.717378
50243,B 5th Floor,WASHING_MACHINE,washing machine,1780562117,2026-06-04T09:37:21.012382
50244,B 5th Floor,DRYER,dryer,1780566125,2026-06-04T09:47:24.273902
50244,B 5th Floor,DRYER,dryer,1780566556,2026-06-04T09:50:25.192823
50244,B 5th Floor,DRYER,dryer,1780566565,2026-06-04T09:52:25.800534
